Date,Particulars,,Vch Type,Vch No.,Debit,Credit
3/8/2022,Cr,Sales 18% Gst,Sensales,2021-22/SLB/3780,3481.00,
3481.00,,,,,,
,Dr,Closing Balance,,,,3481.00
3481.00,,,,,,3481.00
,,,,,,
Ledger:,ADNAN ROOFINGS,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
4/1/2021,Cr,Opening Balance,,,14809.00,
,,,,,,
Ledger:,ADTC Tours and Travels,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
3/31/2022,Cr,Sensel Telematics Private Limited,Journal,952,3009.00,
3009.00,,,,,,
,Dr,Closing Balance,,,,3009.00
3009.00,,,,,,3009.00
,,,,,,
